,postal_code,building_shifting_total_area,type,total_floor,building_state,main_use,building_materials,building_age,building_room_num,building_hall_num,building_bathroom_num,residential_guard,building_price,berth,elevator
2265,807,24.064,74,0,1,2,10,186,1,2,1,1,5710000,0,1
2266,807,24.064,74,0,1,2,10,186,1,2,1,1,5760000,0,1
2267,807,28.877,74,0,1,2,10,186,1,2,2,1,6470000,1,1
2268,807,35.795,64,0,1,3,1,9845,3,2,2,1,5300000,0,1
2269,807,56.834,74,0,1,2,10,208,3,2,2,1,13600000,1,1
2270,807,42.474,74,0,1,2,10,186,3,2,2,1,9140000,1,1
2271,807,42.474,74,0,1,2,10,186,3,2,2,1,8950000,1,1
2272,807,42.474,74,0,1,2,10,186,3,2,2,1,9020000,1,1
2273,807,42.474,74,0,1,2,10,186,3,2,2,1,9140000,1,1
2274,807,42.066,74,0,1,2,10,186,3,2,2,1,9660000,1,1
2275,807,53.527,74,0,1,2,10,208,3,2,2,1,13050000,1,1
2276,807,41.191,74,0,1,3,1,9875,4,2,2,1,7700000,1,1
2277,807,45.581,3,0,1,3,1,8258,4,2,2,1,8120000,1,1
2278,807,24.061,74,0,1,2,10,186,1,2,1,1,5630000,0,1
2279,807,28.877,74,0,1,2,10,186,1,2,1,1,6350000,1,1
2280,807,24.061,74,0,1,2,10,186,1,2,1,1,6330000,0,1
2281,807,23.689,3,0,3,7,1,14879,3,2,2,0,5300000,0,0
2282,807,21.813,61,0,1,3,1,10752,2,2,1,1,3630000,0,1
2283,807,27.588,74,0,1,3,1,6270,3,2,1,1,6000000,0,1
2284,811,42.876,103,0,1,2,10,159,3,2,2,1,7150000,1,1
2285,811,27.01,103,0,1,2,10,159,2,2,1,1,4500000,1,1
2286,811,23.432,103,0,1,2,10,159,2,2,1,1,3400000,0,1
2287,813,44.065,97,0,1,2,15,300,3,1,1,1,10750000,1,1
2288,807,38.336,61,0,1,3,1,9961,3,2,2,1,6300000,0,1
2289,811,60.911,101,0,1,2,10,1728,4,2,2,1,10550000,1,1
2290,811,23.432,103,0,1,2,10,159,2,2,1,1,3400000,0,1
2291,811,24.469,103,0,1,2,10,159,2,2,1,1,3890000,0,1
2292,811,40.871,103,0,1,2,10,159,3,2,2,1,6520000,1,1
2293,811,44.38,103,0,1,2,10,159,3,2,2,1,7560000,1,1
2294,811,36.173,103,0,1,25,10,159,0,0,0,1,12350000,0,1
2295,811,26.006,103,0,1,2,10,159,2,2,1,1,3850000,1,1
2296,811,29.848,103,0,1,25,10,159,0,0,0,1,10150000,0,1
2297,811,44.38,103,0,1,2,10,159,3,2,2,1,7300000,1,1
2298,811,28.65,103,0,1,2,10,159,2,2,1,1,4550000,1,1
2299,811,23.432,103,0,1,2,10,159,2,2,1,1,3600000,0,1
2300,813,34.618,74,0,1,3,1,9637,3,2,2,1,5380000,0,1
2301,811,30.891,68,0,1,3,1,10009,3,2,2,1,4600000,0,1
2302,811,42.45,98,0,1,3,1,6221,3,2,2,1,6680000,1,1
2303,813,14.293,64,0,1,3,1,9581,1,1,1,1,2700000,0,1
2304,813,40.09,74,0,2,3,1,9889,3,2,2,1,7000000,0,1
2305,813,15.071,62,0,3,3,1,9660,0,0,0,0,2250000,0,0
2306,813,38.92,97,0,1,2,15,300,2,1,1,1,9660000,1,1
2307,820,35.816,73,0,2,3,1,10851,4,2,2,1,4580000,0,1
2308,813,77.888,64,0,1,2,10,1113,4,2,2,1,26300000,1,1
2309,830,28.716,99,0,1,2,10,201,2,2,1,1,5800000,1,1
2310,830,43.191,99,0,1,2,10,201,3,2,2,1,8810000,1,1
2311,830,43.191,99,0,1,2,10,201,3,2,2,1,8560000,1,1
2312,830,40.202,99,0,1,2,10,201,3,2,2,1,7550000,1,1
2313,830,36.854,79,0,1,2,10,4670,3,2,2,1,8200000,1,1
2314,830,21.958,79,0,3,3,1,15651,3,2,2,0,4300000,0,0
2315,833,30.017,74,0,2,3,1,9593,2,1,1,1,4800000,1,1
2316,829,24.884,73,0,2,3,1,10254,3,2,2,1,2800000,0,1
2317,807,24.034,3,0,1,3,1,9696,3,1,1,1,3260000,0,1
2318,804,40.423,96,0,1,3,1,5902,4,2,2,1,11500000,1,1
2319,807,27.125,3,0,3,7,1,14021,3,2,2,0,6800000,0,0
2320,813,32.165,64,0,1,3,11,7043,2,2,1,1,6050000,1,1
2321,812,18.322,3,0,3,3,1,15959,2,1,1,0,990000,0,0
2322,833,14.898,76,0,2,3,1,11436,0,0,0,1,1100000,0,1
2323,814,43.723,74,0,1,2,1,2330,3,2,2,1,7290000,1,1
2324,814,48.866,74,0,1,2,10,371,3,2,2,1,9710000,1,1
2325,830,42.556,79,0,2,3,1,9500,3,2,2,1,6700000,1,1
2326,830,46.615,79,0,1,2,1,3359,3,2,2,1,8660000,1,1
2327,830,21.266,79,0,3,3,1,15119,3,2,2,0,2300000,0,0
2328,830,18.776,79,0,3,3,1,15529,3,2,2,0,2860000,0,0
2329,830,35.495,79,0,1,2,1,8287,3,2,2,1,4500000,1,1
2330,830,44.28,79,0,1,2,10,4670,3,2,2,1,9150000,1,1
2331,830,29.884,79,0,1,2,10,4040,2,1,1,1,5880000,1,1
2332,830,50.977,79,0,1,3,1,9273,4,2,2,1,8800000,1,1
2333,830,13.685,79,0,2,3,1,9409,0,0,0,1,2000000,0,1
2334,825,33.39,65,0,1,2,1,1118,2,2,2,1,6050000,1,1
2335,813,66.465,74,0,1,3,1,10086,4,2,2,1,10000000,1,1
2336,813,35.238,68,0,1,3,1,8483,3,2,2,1,5500000,1,1
2337,820,42.58,73,0,1,3,1,9914,4,2,2,1,4800000,0,1
2338,813,55.397,68,0,1,2,10,889,3,2,2,1,13150000,1,1
2339,813,48.597,68,0,1,2,10,889,3,2,2,1,11270000,1,1
2340,811,21.281,68,0,1,2,10,1814,2,1,1,1,4350000,0,1
2341,813,58.57,68,0,1,2,10,889,3,2,2,1,13300000,1,1
2342,813,33.841,68,0,1,2,10,889,2,2,2,1,7550000,0,1
2343,811,29.823,97,0,1,3,1,5521,3,2,1,1,5170000,1,1
2344,811,38.293,74,0,1,6,1,3588,0,2,2,1,7200000,1,1
2345,813,39.298,74,0,1,3,11,8051,3,2,2,1,8320000,0,1
2346,811,45.375,3,0,2,3,1,9968,4,2,2,1,5800000,1,1
2347,813,37.217,98,0,1,3,1,9080,3,2,2,1,5820000,0,1
2348,811,8.089,3,0,2,3,1,5703,0,0,0,1,1200000,0,1
2349,811,14.78,3,0,2,3,1,5703,0,0,0,1,2230000,0,1
2350,813,24.427,64,0,1,2,10,2121,2,2,1,1,6100000,0,1
2351,807,21.656,61,0,1,7,1,14630,2,0,2,1,2900000,0,1
2352,807,45.835,61,0,1,3,1,3352,3,2,2,1,11000000,1,1
2353,811,51.664,74,0,1,2,1,494,3,2,2,1,9120000,1,1
2354,807,8.724,97,0,1,3,1,9828,1,0,1,1,1700000,0,1
2355,807,42.752,61,0,1,3,16,3861,2,1,1,1,6950000,1,1
2356,807,41.911,74,0,1,3,1,7347,3,2,2,1,7460000,1,1
2357,807,22.01,64,0,3,7,1,14962,3,2,2,0,2800000,0,0
2358,807,30.105,64,0,1,3,1,7355,2,2,1,1,5600000,1,1
2359,807,37.471,68,0,1,3,1,10095,3,2,2,1,5300000,1,1
2360,807,41.573,64,0,1,3,1,3002,3,2,2,1,9180000,1,1
2361,806,36.784,97,0,1,3,1,4004,2,2,1,1,9550000,1,1
2362,802,11.072,97,0,1,7,1,14810,0,0,0,1,2200000,0,1
2363,800,54.825,61,0,1,4,1,6570,0,0,0,1,17800000,1,1
2364,802,33.587,74,0,2,3,1,10041,3,2,2,0,5700000,0,1
2365,802,47.819,61,0,2,4,1,10897,2,2,2,1,6550000,1,1
2366,800,47.538,64,0,1,3,1,2099,3,2,2,1,11600000,1,1
2367,800,47.538,64,0,1,3,1,2099,3,2,2,1,11500000,1,1
2368,802,75.295,74,0,1,2,10,784,3,2,2,1,20680000,1,1
2369,804,20.73,3,0,3,7,1,15174,3,1,1,0,1100000,0,0
2370,804,142.139,96,0,1,2,10,1125,4,2,5,1,39200000,1,1
2371,801,46.854,64,0,1,2,10,431,3,2,2,1,11350000,1,1
2372,804,142.069,64,0,1,2,17,2310,0,0,0,1,36000000,1,1
2373,803,50.732,61,0,1,3,1,5487,4,2,2,1,12800000,1,1
2374,804,70.773,96,0,1,3,1,4745,4,2,2,1,17700000,1,1
2375,804,37.858,64,0,2,3,1,8651,4,2,2,1,7000000,0,1
2376,804,24.427,64,0,1,3,1,6109,2,2,1,1,6050000,0,1
2377,804,42.196,96,0,1,3,1,6245,3,2,2,1,10380000,1,1
2378,801,47.614,64,0,1,2,10,193,3,1,2,1,11740000,1,1
2379,801,36.962,64,0,1,2,10,193,3,1,2,1,6410000,1,1
2380,804,50.605,64,0,1,3,1,5948,4,2,2,1,13800000,1,1
2381,801,19.895,64,0,1,2,10,193,2,1,1,1,4680000,0,1
2382,801,19.895,64,0,1,2,10,193,2,1,1,1,4410000,0,1
2383,801,29.376,64,0,1,2,10,193,2,1,1,1,5900000,1,1
2384,801,20.476,64,0,1,2,10,193,2,1,1,1,4600000,0,1
2385,801,29.185,64,0,1,2,10,193,2,1,1,1,5850000,1,1
2386,801,37.779,97,0,1,2,10,340,3,2,2,1,9270000,1,1
2387,804,59.078,68,0,1,3,1,3338,3,2,2,1,12550000,1,1
2388,801,48.234,97,0,1,3,1,3394,3,2,2,1,11000000,1,1
2389,804,41.092,104,0,1,3,1,5635,3,2,2,1,9750000,0,1
2390,804,48.019,96,0,1,3,1,7224,3,2,2,1,10000000,1,1
2391,804,34.706,68,0,1,3,1,9685,3,2,2,1,5100000,0,1
2392,804,80.647,64,0,1,3,1,5516,3,2,2,1,22580000,1,1
2393,804,103.491,96,0,1,3,1,3472,4,2,3,1,28300000,1,1
2394,802,31.75,98,0,3,7,1,15466,1,0,2,0,7000000,0,0
2395,802,17.118,97,0,1,2,18,1218,2,1,1,1,5100000,0,1
2396,802,23.525,64,0,1,2,10,820,2,2,1,1,6600000,0,1
2397,802,28.426,3,0,3,7,1,13258,4,0,2,0,3150000,0,0
2398,802,37.159,64,0,1,3,1,6619,2,2,2,1,9380000,1,1
2399,802,26.314,74,0,3,37,16,15457,2,2,2,0,4000000,0,0
2400,802,12.015,64,0,2,3,1,10497,0,0,1,0,1400000,0,1
2401,802,27.092,64,0,1,3,1,6523,2,2,1,1,5950000,0,1
2402,812,36.085,3,0,2,3,1,9107,3,2,2,1,5000000,1,1
2403,806,50.318,3,0,3,21,1,10253,0,2,2,1,8200000,0,0
2404,806,42.196,3,0,2,4,1,10477,0,1,2,0,4200000,0,1
2405,812,25.54,68,0,2,3,1,16332,3,2,2,1,3160000,0,1
2406,806,39.54,3,0,1,3,1,9318,4,2,2,1,7080000,1,1
2407,812,34.851,61,0,1,2,10,1131,2,1,2,1,6260000,1,1
2408,812,25.056,3,0,3,7,1,14952,3,2,2,0,1950000,0,0
2409,807,16.607,68,0,3,3,1,15732,3,1,1,0,1900000,0,0
2410,807,8.769,3,0,2,3,1,9483,1,1,1,1,1200000,0,1
2411,807,38.917,68,0,1,2,1,1285,2,1,1,1,10250000,1,1
2412,807,24.194,74,0,1,3,1,5608,2,2,1,1,4250000,0,1
2413,807,30.595,64,0,1,2,1,1894,2,2,1,1,7270000,1,1
2414,813,45.668,3,0,1,2,10,526,3,2,2,1,10800000,1,1
2415,813,42.798,68,0,1,3,1,5527,3,2,2,1,9800000,1,1
2416,811,25.749,68,0,1,2,10,2252,2,1,1,1,5700000,0,1
2417,813,52.547,68,0,1,3,1,5527,4,2,2,1,11900000,1,1
2418,813,31.115,74,0,1,2,10,431,2,2,1,1,7030000,1,1
2419,811,47.874,3,0,1,2,10,287,3,2,2,1,9350000,1,1
2420,811,45.729,3,0,1,2,10,287,3,2,2,1,8990000,1,1
2421,824,10.902,76,0,2,3,1,9326,1,1,1,1,1200000,0,1
2422,813,40.816,3,0,2,2,1,9640,3,2,2,1,7200000,1,1
2423,813,57.738,68,0,1,2,1,1160,3,2,2,1,20860000,1,1
2424,811,37.764,64,0,2,3,1,8677,2,2,2,1,3500000,1,1
2425,811,48.004,74,0,1,2,10,434,3,2,2,1,8350000,1,1
2426,811,48.004,74,0,1,2,10,434,3,2,2,1,8800000,1,1
2427,813,31.173,74,0,3,7,1,13089,3,2,3,0,8500000,0,0
2428,811,28.359,3,0,1,2,10,2261,2,1,1,1,5600000,1,1
2429,811,35.323,74,0,1,3,1,10059,3,2,2,1,4350000,0,1
2430,813,42.057,68,0,1,3,1,3850,3,2,2,1,7880000,1,1
2431,825,27.715,68,0,1,2,1,665,2,2,1,1,4680000,0,1
2432,825,36.361,68,0,1,2,1,665,2,2,1,1,6820000,1,1
2433,825,35.695,68,0,1,2,1,665,2,2,1,1,6450000,1,1
2434,825,49.613,68,0,1,2,1,539,3,2,2,1,8610000,1,1
2435,825,48.11,68,0,1,2,1,539,3,2,2,1,8880000,1,1
2436,825,44.171,68,0,1,2,1,539,3,2,2,1,8070000,1,1
2437,825,49.165,68,0,1,2,1,539,3,2,2,1,8250000,1,1
2438,825,36.361,68,0,1,2,1,665,2,2,1,1,6980000,1,1
2439,820,37.906,73,0,1,3,1,10069,3,2,2,1,5550000,1,1
2440,820,56.056,73,0,1,3,1,5723,3,2,2,1,7800000,1,1
2441,825,33.39,65,0,1,2,1,1118,2,2,2,1,6650000,1,1
2442,825,35.489,68,0,1,2,1,665,2,2,1,1,7450000,1,1
2443,825,44.171,68,0,1,2,1,539,3,2,2,1,10000000,1,1
2444,830,43.406,105,0,1,2,10,1706,3,2,2,1,8800000,1,1
2445,830,80.054,79,0,1,2,10,383,3,2,3,1,18500000,1,1
2446,830,32.688,79,0,3,3,1,10858,3,1,2,0,2900000,0,0
2447,830,37.359,105,0,1,2,10,489,2,1,2,1,8000000,1,1
2448,830,31.705,79,0,3,3,1,12850,3,2,2,0,2700000,0,0
2449,830,46.346,105,0,1,2,10,1706,3,2,2,1,9500000,1,1
2450,830,26.593,79,0,2,3,1,9649,3,2,1,1,5600000,1,1
2451,833,14.898,76,0,2,3,1,11436,1,1,1,1,1530000,0,1
2452,833,91.494,3,0,1,2,1,1949,3,2,4,1,20000000,1,1
2453,833,10.188,83,0,2,3,1,9311,1,1,1,1,1670000,0,1
2454,814,50.279,3,0,1,2,10,237,0,0,0,1,9980000,1,1
2455,814,51.331,3,0,1,2,10,237,0,0,0,1,9999000,1,1
2456,814,51.331,3,0,1,2,10,237,0,0,0,1,9920000,1,1
2457,812,8.031,3,0,3,7,1,14704,2,1,1,0,1000000,0,0
2458,814,68.48,106,0,1,2,1,2855,4,2,2,1,12250000,1,1
2459,800,12.496,97,0,1,3,1,7983,1,1,1,1,2200000,0,1
2460,807,9.97,74,0,2,3,1,6207,1,1,1,1,1880000,0,1
2461,813,35.931,74,0,2,3,1,8600,3,2,2,1,6380000,1,1
2462,813,65.969,64,0,1,2,1,3043,4,2,3,1,17500000,1,1
2463,831,44.976,78,0,4,38,19,8792,0,0,0,0,75600000,0,0
2464,814,37.183,106,0,1,2,10,677,2,2,2,1,5700000,1,1
2465,814,47.595,73,0,1,2,10,1152,3,2,2,1,10000000,1,1
2466,814,85.051,3,0,1,2,10,1491,3,2,2,1,16500000,1,1
2467,814,46.47,3,0,1,2,1,2569,3,2,2,1,8500000,1,1
2468,830,43.388,79,0,2,3,1,10266,3,2,2,1,6500000,1,1
2469,830,32.622,79,0,2,3,1,10008,3,2,1,1,5180000,0,1
2470,830,30.383,79,0,3,3,1,14983,3,2,2,0,4500000,0,0
2471,820,33.205,73,0,3,21,1,10218,2,2,2,1,4926000,0,0
2472,820,33.832,73,0,2,3,1,10218,3,2,2,1,4000000,0,1
2473,813,38.148,64,0,1,29,1,9033,3,2,2,1,6600000,1,1
2474,813,83.015,68,0,1,3,1,10050,4,4,4,1,15300000,0,1
2475,811,33.72,3,0,1,2,10,287,2,2,2,1,6050000,0,1
2476,813,50.493,74,0,1,30,10,431,0,0,2,1,16800000,1,1
2477,811,46.549,3,0,1,2,10,287,3,2,2,1,8880000,1,1
2478,811,45.729,3,0,1,2,10,287,3,2,2,1,8500000,1,1
2479,811,45.729,3,0,1,2,10,287,3,2,2,1,8650000,1,1
2480,811,46.906,3,0,1,2,10,287,3,2,2,1,9070000,1,1
2481,811,46.673,3,0,1,2,10,287,3,2,2,1,9230000,1,1
2482,811,21.338,103,0,1,2,16,879,1,1,1,1,3900000,0,1
2483,811,48.4,68,0,1,3,1,9206,6,0,2,1,6240000,1,1
2484,813,38.306,98,0,1,21,1,11885,3,2,2,1,18000000,0,1
2485,807,26.517,97,0,1,7,1,14565,2,2,2,1,5250000,0,1
2486,807,26.517,97,0,1,7,1,14565,2,2,2,1,5250000,0,1
2487,807,6.64,3,0,2,4,1,5648,1,1,1,1,1350000,0,1
2488,813,27.936,3,0,1,3,16,7083,2,2,1,1,6800000,1,1
2489,813,26.048,64,0,1,4,1,11212,2,1,1,1,4070000,0,1
2490,813,25.132,3,0,2,3,1,10116,4,2,2,1,7850000,0,1
2491,811,46.537,68,0,1,2,10,277,3,2,2,1,8050000,1,1
2492,807,24.121,64,0,1,3,1,7944,2,2,1,1,4300000,0,1
2493,807,23.767,64,0,1,3,1,7600,2,2,1,1,4300000,0,1
2494,807,22.929,97,0,1,3,1,10654,2,1,1,1,4300000,0,1
2495,806,20.249,61,0,3,7,1,15488,3,2,2,0,4650000,0,0
2496,812,32.05,3,0,3,37,1,14714,3,2,2,0,3300000,0,0
2497,806,26.75,68,0,3,7,1,13788,3,2,2,0,3730000,0,0
2498,806,22.058,3,0,3,7,1,16551,3,2,2,0,3100000,0,0
2499,800,50.097,64,0,1,3,1,2099,3,2,2,1,12350000,1,1
2500,802,110.319,97,0,1,2,20,1460,4,2,3,1,34500000,1,1
2501,800,25.543,102,0,1,3,1,2503,2,2,1,1,7300000,0,1
2502,803,24.602,61,0,1,3,1,5516,2,1,1,1,6000000,0,1
2503,804,62.802,96,0,1,2,10,655,3,2,2,1,17200000,1,1
2504,801,34.028,97,0,1,3,1,10783,3,2,2,0,4700000,0,0
2505,804,31.269,68,0,1,3,1,9685,3,2,2,1,5150000,0,1
2506,804,62.742,96,0,1,2,10,655,4,2,2,1,15780000,1,1
2507,804,74.89,96,0,1,2,10,655,4,2,2,1,20200000,1,1
2508,804,85.32,96,0,1,3,1,3562,4,2,2,1,25000000,1,1
2509,804,39.382,74,0,1,3,1,5724,3,2,2,1,8750000,1,1
2510,801,23.767,64,0,1,2,10,193,2,1,1,1,5160000,1,1
2511,801,18.471,64,0,1,2,10,193,2,1,1,1,4720000,0,1
2512,801,19.895,64,0,1,2,10,193,2,1,1,1,4880000,0,1
2513,801,19.793,64,0,1,2,10,193,2,1,1,1,5100000,0,1
2514,801,19.947,64,0,1,2,10,193,2,1,1,1,4880000,0,1
2515,801,37.664,64,0,1,2,10,193,3,1,2,1,8880000,1,1
2516,801,23.789,64,0,1,2,10,193,2,1,1,1,5860000,1,1
2517,801,15.31,64,0,1,2,10,193,1,1,1,1,4000000,0,1
2518,801,20.476,64,0,1,2,10,193,2,1,1,1,4580000,0,1
2519,801,25.307,64,0,1,2,10,193,2,1,1,1,5330000,1,1
2520,801,23.979,64,0,1,2,10,193,2,1,1,1,6000000,1,1
2521,801,23.662,64,0,1,2,10,193,2,1,1,1,5850000,1,1
2522,801,29.784,64,0,1,2,10,193,2,1,1,1,7120000,1,1
2523,801,20.667,64,0,1,2,10,193,2,1,1,1,4800000,0,1
2524,801,20.667,64,0,1,2,10,193,2,1,1,1,4880000,0,1
2525,801,45.051,64,0,1,2,10,193,3,1,2,1,9900000,1,1
2526,801,45.051,64,0,1,2,10,193,3,1,2,1,10000000,1,1
2527,801,34.715,64,0,1,2,10,193,2,1,1,1,8010000,1,1
2528,801,30.326,64,0,1,2,10,193,3,1,2,1,7400000,0,1
2529,801,39.035,64,0,1,2,10,193,3,1,2,1,9200000,1,1
2530,801,46.131,64,0,1,2,21,1225,2,2,1,1,11200000,1,1
2531,201,44.519,85,10,2,3,1,9846,3,2,2,1,5300000,0,1
2532,204,20.788,73,5,3,3,1,14505,3,3,2,0,4300000,0,0
2533,201,28.883,73,5,3,3,1,13665,3,2,1,0,2300000,0,0
2534,204,29.016,73,5,3,3,1,11588,2,2,1,0,2980000,0,0
2535,205,54.386,86,14,1,2,1,3044,4,2,2,1,9124000,1,1
2536,201,43.799,75,12,1,3,1,9950,3,2,2,1,11380000,0,1
2537,204,33.581,75,8,2,3,1,15230,4,2,2,1,6700000,0,1
2538,205,25.982,87,12,1,3,1,9117,4,2,2,1,6550000,1,1
2539,205,72.676,88,12,1,2,1,1716,4,2,2,1,15000000,1,1
2540,202,39.609,87,16,1,3,1,8398,3,1,2,1,4150000,1,1
2541,202,34.385,87,15,1,3,1,8398,3,2,2,1,4380000,0,1
2542,206,22.645,88,4,3,3,1,16085,3,1,1,0,2160000,0,0
2543,201,23.71,89,5,3,3,1,9755,3,1,2,0,2650000,0,0
2544,205,30.038,88,4,3,3,1,14477,3,1,2,0,2200000,0,0
2545,204,28.169,87,5,3,3,1,14467,3,2,2,0,2870000,0,0
2546,201,50.705,88,15,1,2,1,1546,3,2,2,1,11250000,1,1
2547,201,42.202,88,15,1,2,1,1546,2,1,1,1,9180000,1,1
2548,201,50.705,88,15,1,2,1,1546,3,2,2,1,12000000,1,1
2549,201,65.872,88,15,1,2,1,1546,3,2,2,1,16600000,1,1
2550,204,49.731,89,7,2,2,1,1190,2,2,2,1,9200000,1,1
2551,204,29.833,73,5,3,3,1,11588,3,2,1,0,3500000,0,0
2552,205,15.588,87,6,2,3,1,9653,1,1,1,1,800000,0,1
2553,202,23.286,89,4,3,3,7,17636,3,2,1,0,3200000,0,0
2554,205,23.407,87,6,2,3,1,9814,2,2,1,1,2150000,0,1
2555,200,10.17,90,4,3,3,7,16912,1,2,1,0,2200000,0,0
2556,205,48.709,87,14,1,3,1,9868,3,2,2,1,6500000,1,1
2557,201,22.064,73,4,3,3,7,17259,2,1,1,0,2400000,0,0
2558,205,10.736,87,6,2,3,1,9653,1,1,1,1,1150000,0,1
2559,204,24.657,73,4,3,3,1,14692,3,2,1,0,3300000,0,0
2560,206,30.928,73,5,3,4,1,14885,2,2,1,0,7870000,0,0
2561,201,14.599,73,5,3,3,1,11376,0,0,0,0,4000000,0,0
2562,204,31.487,73,5,3,3,1,10113,3,2,2,1,2700000,0,0
2563,201,22.603,73,5,3,3,1,14487,3,1,1,0,3800000,0,0
2564,201,24.478,85,4,3,3,1,14563,3,2,1,0,1500000,0,0
2565,201,26.983,75,5,3,29,1,14046,3,2,1,0,5480000,0,0
2566,206,39.029,91,11,1,3,1,9639,2,2,2,1,8150000,0,1
2567,205,27.878,87,6,2,3,1,9653,3,2,1,1,2400000,0,1
2568,203,56.032,87,7,2,3,1,9857,3,2,2,1,8600000,1,1
2569,204,24.893,73,5,3,3,1,15284,3,2,1,0,2870000,0,0
2570,206,18.728,88,5,2,2,1,1146,2,1,1,1,4800000,0,1
2571,205,67.618,88,13,1,2,1,1530,4,2,2,1,14130000,1,1
2572,205,42.74,88,16,1,3,1,9439,3,2,2,1,6200000,1,1
2573,206,25.731,73,5,3,3,1,14309,3,2,1,0,3500000,0,0
2574,202,27.134,87,4,3,3,1,13277,3,2,1,0,2800000,0,0
2575,202,9.765,87,23,1,3,1,9174,1,1,1,1,1850000,0,1
2576,202,36.902,89,14,1,2,1,2275,2,2,1,1,6000000,1,1
2577,204,38.46,73,5,3,3,1,9926,4,2,2,1,3700000,0,0
2578,205,23.462,87,6,2,3,1,9653,2,2,1,1,2200000,0,1
2579,204,43.354,89,7,2,2,1,1190,2,1,1,1,9300000,1,1
2580,203,32.818,87,5,3,3,1,9962,3,2,2,0,3660000,0,0
2581,402,20.219,3,22,1,2,1,5104,2,2,2,1,5000000,0,1
2582,403,86.527,61,26,1,2,1,3338,5,2,2,1,24680000,1,1
2583,403,34.639,62,5,3,3,1,13010,3,2,2,0,6000000,0,0
2584,402,20.691,3,22,1,2,1,5104,2,0,2,1,5400000,0,1
2585,403,36.736,62,14,1,2,1,7752,3,2,2,1,10500000,1,1
2586,402,21.58,62,5,3,3,1,15509,2,2,1,0,3500000,0,0
2587,403,48.972,62,13,1,2,1,10030,3,2,2,1,9300000,1,1
2588,400,10.412,63,19,1,2,3,9367,1,1,2,1,1950000,0,1
2589,402,41.96,3,12,1,2,1,917,2,2,1,1,11000000,1,1
2590,402,19.659,62,14,1,2,1,6067,3,2,2,1,3500000,1,1
2591,401,40.136,62,16,1,2,1,8273,3,2,2,1,7800000,0,1
2592,403,60.485,62,7,2,3,1,11231,3,2,2,1,12500000,1,1
2593,401,25.719,62,7,2,2,1,855,1,1,1,1,5650000,1,1
2594,406,40.934,64,17,1,3,1,4142,1,2,1,1,10330000,1,1
2595,406,41.573,62,7,2,3,1,10708,4,2,2,0,7850000,0,1
2596,406,51.28,65,14,1,3,1,3444,2,2,2,1,9300000,1,1
2597,406,24.454,62,7,2,3,1,9268,2,2,1,0,5300000,0,1
2598,404,26.072,62,7,2,3,1,10354,3,2,2,1,5960000,0,1
2599,404,26.605,62,5,3,3,1,14924,3,2,1,0,4550000,0,0
2600,406,33.187,62,14,1,2,1,446,2,1,1,1,11300000,1,1
2601,406,48.397,62,12,1,2,1,9521,4,2,4,1,9600000,1,1
2602,404,26.445,62,5,3,21,1,12237,4,3,2,0,5650000,0,0
2603,406,25.924,62,14,1,3,1,5125,1,1,1,1,7150000,1,1
2604,406,52.514,3,14,1,2,1,2049,3,2,2,1,10880000,1,1
2605,404,114.995,3,12,1,4,1,11306,0,0,0,1,13350000,1,1
2606,408,71.677,66,20,1,2,1,1463,3,2,2,1,23400000,1,1
2607,407,22.978,67,12,1,3,1,10749,2,1,1,1,5550000,0,1
2608,408,35.129,68,15,1,2,1,515,2,2,1,1,7600000,1,1
2609,407,43.726,69,28,1,3,1,5538,3,2,2,1,14380000,1,1
2610,407,46.512,67,12,1,3,1,5467,3,2,2,1,13500000,1,1
2611,408,96.494,65,29,1,3,1,2604,4,2,3,1,28800000,1,1
2612,407,16.268,62,7,2,3,1,10070,1,0,1,1,2180000,1,1
2613,407,36.233,70,24,1,3,1,4071,2,2,1,1,11150000,1,1
2614,408,60.917,62,22,1,3,1,9498,4,2,2,1,16000000,1,1
2615,407,42.949,69,28,1,3,1,5538,3,2,2,1,14500000,1,1
2616,408,29.07,62,5,3,3,1,12236,3,2,2,0,5280000,0,0
2617,407,17.052,67,13,1,3,1,10151,1,1,1,1,3300000,0,1
2618,407,8.642,71,7,2,3,1,10163,1,0,1,1,1500000,0,1
2619,407,52.538,62,12,1,3,1,8817,4,2,2,1,11350000,1,1
2620,408,69.282,66,12,1,2,1,1680,3,2,2,1,26880000,1,1
2621,407,15.488,67,13,1,3,1,9044,2,1,1,1,3750000,0,1
2622,408,32.383,68,24,1,2,1,538,1,1,1,1,12000000,1,1
2623,407,83.076,72,21,1,2,1,1382,3,2,2,1,37000000,1,1
2624,407,10.212,61,14,1,3,1,8970,1,0,1,1,2250000,0,1
2625,420,30.825,62,9,2,2,1,344,2,2,1,1,7800000,1,1
2626,420,33.538,62,11,1,2,1,372,2,2,2,1,6600000,1,1
2627,437,33.835,73,10,2,3,1,9946,3,2,2,1,4200000,1,1
2628,433,4.335,74,5,2,2,1,504,1,1,1,1,1200000,0,1
2629,427,27.168,73,16,1,2,1,2577,2,2,1,1,7500000,0,1
2630,428,32.065,73,10,2,21,1,10122,3,2,2,1,6000000,0,1
2631,412,24.04,75,4,3,3,1,15567,3,2,1,0,4000000,0,0
2632,414,20.93,3,4,3,21,1,15503,0,0,1,0,5750000,0,0
2633,412,40.756,75,10,2,22,1,8271,3,2,2,1,7080000,0,1
